MONTH,COL#,COLUMN,SUM
Aug-25,188,REVISED_ATTENDANCE_ALLOWANCE,133057688
Aug-25,189,REVISED_GROSS,343680767
Aug-25,190,ECR_PF,23833745
Aug-25,191,REVISED_PF,23833745
Aug-25,192,REVISED_ESIC,1512147
Aug-25,193,Future_ESI,1008501
Aug-25,194,ESIC AS PER FUTURE,1512147
Aug-25,195,ESI DIFFERENCE (Future-REVISED),0
Aug-25,196,REVISED_OTHER_DEDUCTION,81165313.68000032
Aug-25,197,REVISED_TOTAL_DED,106511205.41000019
Aug-25,198,REVISED_NET_PAYABLE,237169533
Aug-25,199,NET_PAYABLE_DIFF,0
Aug-25,200,RULE_APPLIED,0
Aug-25,201,NOTES,0
Aug-25,202,%,6681.749300000005
Aug-25,203,remark,0
Aug-25,204,12% OF (REVISED_BASIC+DA),25274769.47999966
Aug-25,205,DIFF (12%_PF vs REVISED_PF),1441024.4800000028
Aug-25,206,REVISED_%,201611.52100000126
Aug-25,207,MONTHLY_BD_PROJECTION,273099759.9499996
Aug-25,208,MONTHLY_GROSS_PROJECTION,550110060.7799995
Aug-25,209,CAPPING_ACTION,0
Aug-25,210,RULE_075_RELAXED,1
Aug-25,211,GROSS_CAP_DELTA,5011623
Aug-25,212,_v3_BUILD_TS,0
Aug-25,213,M8_STATUS,0
Aug-25,214,M8_DELTA_APPLIED,23242838
Aug-25,215,STATUTORY_EXCL_TOTAL,2985005
Aug-25,216,EXTRA_EXCL,28712109
Aug-25,217,REVISED_GROSS_NEW (final),302404123.66665995
Aug-25,218,ESI_PCT_OF_GROSS_NEW,11787.65634716266
Aug-25,219,M8_TARGET_ESIC,2132429.680000002
Aug-25,220,M8_DELTA_ESI,-620282.680000007
Aug-25,221,M8_STATUS,0
Aug-25,222,NET_DRIFT,0
Aug-25,223,ADJ_DAYS_OLD_M10,463922
Aug-25,224,MONTHLY_PROJ_BASIC_DA,273099759.9499996
Aug-25,225,REVISED_ATTENDANCE_ALLOW_END,115509228
Aug-25,226,TOTAL_GROSS_PAID,316343548
Aug-25,227,PROJECTED_NET_PAYABLE_FULL_MONTH,290854630.5599935
Aug-25,228,DIFF_NET_vs_PROJECTED,-53685097.56000016
Aug-25,229,IS_BPD_ADJUSTED,0
Aug-25,230,ESI 0.75% OF GROSS_NEW (LIVE),1539825.9425
Aug-25,231,ESI DIFF (0.75%calc - REVISED_ESIC),-48761.057499999995
Aug-25,232,ESI_GN_TREATMENT,0
Aug-25,233,PROJECTED_GROSS_FULL_MONTH,430615405.7837535
Aug-25,234,PROJ_MINUS_GROSS_DIFF,111488831.78375109
Aug-25,235,FTE_TREATMENT,0
Aug-25,236,PROJ_REVISED_BD,273099759.9499996
Aug-25,237,PF_ECR_CHECK,0
Aug-25,238,HJ_NEW (=GG-HK),81957041
Aug-25,239,HI_NEW (=HJ_NEW-PF-ESI),56635002.27
Aug-25,241,REVISED_GROSS_NEW_FORMULA,301116001
Sep-25,1,MONTH,19206
Sep-25,2,ATTENDANCEDATE,0
Sep-25,3,MONTHATTENDANCEID,18247401594
Sep-25,4,BONUS_PAYINMONTHYEAR,39454729
Sep-25,5,BRANCHCODE,0
Sep-25,6,BRANCHNAME,0
Sep-25,7,CLIENTGROUPNAME,0
Sep-25,8,CUSTOMERLOCATIONCODE,2761419
Sep-25,9,SITECODE,61251443
Sep-25,10,SITENAME,0
Sep-25,11,SITESTATE,0
Sep-25,12,EMPOLDCODE,449841620651
Sep-25,13,EMPMASTERID,1265285003
Sep-25,14,EMPCODE,449841620651
Sep-25,15,FULLNAME,0
Sep-25,16,DOJ,0
Sep-25,17,DOB,0
Sep-25,18,GENDER,0
Sep-25,19,FATHER NAME,0
Sep-25,20,DESIGNATIONID,11122895
Sep-25,21,DESIGNATIONNAME,0
Sep-25,22,GROUPMASTERID,48659988
Sep-25,23,GROUP,0
Sep-25,24,DUTYID,39228
Sep-25,25,DUTYNAME,0
Sep-25,26,PF WAGES,213351093
Sep-25,27,ESI WAGES,208893277
Sep-25,28,NORMALDAYS,448418.23327496037
Sep-25,29,WEEKLYOFF,1039
Sep-25,30,PAIDHOLIDAY,0
Sep-25,31,FESTIVALHOLIDAY,36
Sep-25,32,OTDAYS,7542.732645500601
Sep-25,33,OTHOURS,54440.61999914168
Sep-25,34,SPLOTDAYS,0
Sep-25,35,SPLOTHOURS,14
Sep-25,36,PL_AVAILED,649
Sep-25,37,CL_AVAILED,151
Sep-25,38,SL_AVAILED,6
Sep-25,39,FIXED_BASIC,216037573.68
Sep-25,40,FIXED_DA,11518596
Sep-25,41,FIXED_HRA,27254039.389999755
Sep-25,42,FIXED_CONVEYENCE,756946
Sep-25,43,FIXED_WASHING ALLOWANCE,3832121.8299999996
Sep-25,44,FIXED_OTHER ALLOWANCE,10312273
Sep-25,45,FIXED_OVERTIME,59850
Sep-25,46,FIXED_LEAVE WITH WAGES,11472212.100000001
Sep-25,47,FIXED_EX-GRATIA,0
Sep-25,48,FIXED_CCA,6602
Sep-25,49,FIXED_EDUCATIONAL ALLOWANCE,132133
Sep-25,50,FIXED_MEDICAL ALLOWANCE,24200
Sep-25,51,FIXED_PAID HOLIDAY,157229
Sep-25,52,FIXED_SPL ALLOWANCE,1423758
Sep-25,53,FIXED_GRATUITY,10386
Sep-25,54,FIXED_BONUS,7685176.939999848
Sep-25,55,FIXED_ATTIRE,0
Sep-25,56,FIXED_MEAL,0
Sep-25,57,FIXED_LTA,66627
Sep-25,58,FIXED_SITE ALLOWANCE,1686209
Sep-25,59,FIXED_PERFORMANCE ALLOWANCE,0
Sep-25,60,FIXED_RELIEVING CHARGES,0
Sep-25,61,FIXED_MOBILE ALLOWANCE,5136
Sep-25,62,FIXED_INCENTIVE ALLOWANCE,1489890
Sep-25,63,FIXED_UNIFORM COST,1300
Sep-25,64,FIXED_FOOD ALLOWANCE,0
Sep-25,65,FIXED_ADDITIONAL ALLOWANCE,31228
Sep-25,66,FIXED_VEHICLE REIMB,6200
Sep-25,67,FIXED_MOBILE REIMB,9000
Sep-25,68,FIXED_TRANSPORT ALLOWANCE,0
Sep-25,69,FIXED_NATIONAL HOLIDAY,19875
Sep-25,70,FIXED_FIXED CONVENYANCE,7000
Sep-25,71,FIXED_SERVICE WEIGHTAGE,52969
Sep-25,72,FIXED_VARIABLE / PERFORMANCE LINKED INCENTIVE,42291
Sep-25,73,FIXED_ATTENDACE AWARD,174858
Sep-25,74,FIXEDGROSS,294275679.9399977
Sep-25,75,BASIC,205877722
Sep-25,76,DA,9726893
Sep-25,77,HRA,23085899
Sep-25,78,CONVEYENCE,10545052
Sep-25,79,WASHING ALLOWANCE,8683510
Sep-25,80,OTHER ALLOWANCE,8942477
Sep-25,81,OVERTIME,39235
Sep-25,82,LEAVE WITH WAGES,9249331
Sep-25,83,EX-GRATIA,0
Sep-25,84,CCA,6532
Sep-25,85,EDUCATIONAL ALLOWANCE,131716
Sep-25,86,MEDICAL ALLOWANCE,21100
Sep-25,87,PAID HOLIDAY,118575
Sep-25,88,SPL ALLOWANCE,1339734
Sep-25,89,GRATUITY,9785
Sep-25,90,BONUS,6261997
Sep-25,91,ATTIRE,1990766
Sep-25,92,MEAL,0
Sep-25,93,LTA,2182976
Sep-25,94,SITE ALLOWANCE,1630132
Sep-25,95,PERFORMANCE ALLOWANCE,0
Sep-25,96,RELIEVING CHARGES,0
Sep-25,97,MOBILE ALLOWANCE,5120
Sep-25,98,INCENTIVE ALLOWANCE,1244714
Sep-25,99,UNIFORM COST,2276484
Sep-25,100,FOOD ALLOWANCE,0
Sep-25,101,ADDITIONAL ALLOWANCE,30922
Sep-25,102,VEHICLE REIMB,3477816
Sep-25,103,MOBILE REIMB,1826036
Sep-25,104,TRANSPORT ALLOWANCE,7374842
Sep-25,105,NATIONAL HOLIDAY,18229
Sep-25,106,FIXED CONVENYANCE,7000
Sep-25,107,SERVICE WEIGHTAGE,46762
Sep-25,108,VARIABLE / PERFORMANCE LINKED INCENTIVE,42091
Sep-25,109,ATTENDACE AWARD,147533
Sep-25,110,OT AMOUNT,801366
Sep-25,111,WEEKLY OFF,0
Sep-25,112,BASIC DA ARREARS,0
Sep-25,113,OTHER ARREARS,0
Sep-25,114,EXTRA OT,3360
Sep-25,115,TRAVELLING ALLOWANCE,4771603
Sep-25,116,PAID LEAVE,0
Sep-25,117,NATIONAL /FESTIVAL HOLIDAY,0
Sep-25,118,ATTENDANCE ALW,2773869
Sep-25,119,FESTIVAL HOLIDAY,0
Sep-25,120,GROSS AMT,321403130
Sep-25,121,PF,25684018
Sep-25,122,ESIC,1574933
Sep-25,123,PT,691456
Sep-25,124,LWF,119523
Sep-25,125,UNIFORM,15464
Sep-25,126,ADVANCE,3227413
Sep-25,127,TDS,39300
Sep-25,128,EMPLOYEE WELFARE FUND,144880
Sep-25,129,OTHER DEDUCTION,1223765
Sep-25,130,FOOD DEDUCTION,1572157
Sep-25,131,MOBILE DEDUCTION,0
Sep-25,132,PROFESSIONAL FEES,0
Sep-25,133,INSURANCE DEDUCTION,10556
Sep-25,134,FINE,0
Sep-25,135,ACCOMODATION,0
Sep-25,136,INSURANCE,38314
Sep-25,137,FLEXI DED,27445
Sep-25,138,FOOD DEDUCTIONS,580603
Sep-25,139,CONVEYANCE ALL DED,22350
Sep-25,140,LAUNDRY CHARGES,0
Sep-25,141,MEAL DEDUCTION,0
Sep-25,142,REFYNE ADVANCE,0
Sep-25,143,TOTALDEDUCTION,80910792
Sep-25,144,NETPAYABLE,240491977
Sep-25,145,BONUS_M,2345613
Sep-25,146,LEAVE_M,3589859
Sep-25,147,OT_M,9037742
Sep-25,148,OTESIC,49337
Sep-25,149,OTNET,8988405
Sep-25,150,FHAMOUNT,37824
Sep-25,151,FHESIC,124
Sep-25,152,FHNET,37700
Sep-25,153,PHAMOUNT,0
Sep-25,154,PHESIC,0
Sep-25,155,PHNET,0
Sep-25,156,PF COMPANY,27787352.5
Sep-25,157,ESIC COMPANY,6793813.800000002
Sep-25,158,LWF COMPANY,236979
Sep-25,159,LEAVE_PROVISION,2811950
Sep-25,160,BONUS_PROVISION,4510228
Sep-25,161,GRATUITY_PROVISION,4199
Sep-25,162,UNIFORM_PROVISION,0
Sep-25,163,ADMIN_FUND_PROVISION,0
Sep-25,164,PAID_HOLIDAY_PROVISION,0
Sep-25,165,CTC,317601337.2999999
Sep-25,166,BANK NAME AS PER EMPLOYEE,0
Sep-25,167,BANK BRANCH NAME AS PER EMPLOYEE,0
Sep-25,168,IFS CODE AS PER EMPLOYEE,0
Sep-25,169,BANK ACCOUNT NO AS PER EMPLOYEE,8066466794941723000
Sep-25,170,BANK NAME AS PER PAYMENT,0
Sep-25,171,BANK BRANCH NAME AS PER PAYMENT,0
Sep-25,172,IFS CODE AS PER PAYMENT,0
Sep-25,173,BANK ACCOUNT NO AS PER PAYMENT,7789848331835872000
Sep-25,174,PF NO,3651772281
Sep-25,175,ESIC NO,71603213225989
Sep-25,176,UAN NO,1889947953545847
Sep-25,177,LIN NO,0
Sep-25,178,SALARY STATUS,0
Sep-25,179,REMARK,0
Sep-25,180,AADHAR CARD,11502782302761312
Sep-25,181,ESIC_WCP,33563.75
Sep-25,182,SITEDIVISIONDAYS,506764
Sep-25,183,ESI SUB CODE,0
Sep-25,184,Division,0
Sep-25,185,ADJ_WORKING_DAYS,448794.20494087203
Sep-25,186,REVISED_BASIC,204438669
Sep-25,187,REVISED_DA,10103095
Sep-25,188,REVISED_ATTENDANCE_ALLOWANCE,129774119
Sep-25,189,REVISED_GROSS,344315883
Sep-25,190,ECR_PF,24402372
Sep-25,191,REVISED_PF,24402372
Sep-25,192,REVISED_ESIC,1541389
Sep-25,193,Future_ESI,954606
Sep-25,194,ESIC AS PER FUTURE,1541389
Sep-25,195,ESI DIFFERENCE (Future-REVISED),0
Sep-25,196,REVISED_OTHER_DEDUCTION,77880509.96999891
Sep-25,197,REVISED_TOTAL_DED,103824270.96999803
Sep-25,198,REVISED_NET_PAYABLE,240491977
Sep-25,199,NET_PAYABLE_DIFF,0
Sep-25,200,RULE_APPLIED,0
Sep-25,201,NOTES,0
Sep-25,202,%,6648.910699999998
Sep-25,203,remark,0
Sep-25,204,12% OF (REVISED_BASIC+DA),25745011.680000417
Sep-25,205,DIFF (12%_PF vs REVISED_PF),1342639.6799999725
Sep-25,206,REVISED_%,205590.08229999812
Sep-25,207,MONTHLY_BD_PROJECTION,272148634.9700029
Sep-25,208,MONTHLY_GROSS_PROJECTION,577863251.640002
Sep-25,209,CAPPING_ACTION,0
Sep-25,210,RULE_075_RELAXED,1
Sep-25,211,GROSS_CAP_DELTA,4037685
Sep-25,212,M7_CAP_SKIPPED,3
Sep-25,213,_v3_BUILD_TS,0
Sep-25,214,M8_STATUS,0
Sep-25,215,M8_DELTA_APPLIED,25569428
Sep-25,217,esi ch,67.38638651914961
Sep-25,219,STATUTORY_EXCL_TOTAL,3144887
Sep-25,220,EXTRA_EXCL,28863744
Sep-25,221,REVISED_GROSS_NEW (final),302377397.6666592
Sep-25,222,ESI_PCT_OF_GROSS_NEW,12037.47497579518
Sep-25,223,M8_TARGET_ESIC,2153027.509999997
Sep-25,224,M8_DELTA_ESI,-611638.5100000086
Sep-25,225,M8_STATUS,0
Sep-25,226,NET_DRIFT,0
Sep-25,227,ADJ_DAYS_OLD_M10,458031
Sep-25,228,MONTHLY_PROJ_BASIC_DA,272148634.9700029
Sep-25,229,REVISED_ATTENDANCE_ALLOW_END,115229271
Sep-25,230,TOTAL_GROSS_PAID,319520764
Sep-25,231,PROJECTED_NET_PAYABLE_FULL_MONTH,292639164.3600008
Sep-25,232,DIFF_NET_vs_PROJECTED,-52147187.360000305
Sep-25,233,IS_BPD_ADJUSTED,0
Sep-25,234,ESI 0.75% OF GROSS_NEW (LIVE),1563875
Sep-25,235,ESI DIFF (0.75%calc - REVISED_ESIC),-38339
Sep-25,236,ESI_GN_TREATMENT,0
Sep-25,237,PROJECTED_GROSS_FULL_MONTH,417364700.5124786
Sep-25,238,PROJ_MINUS_GROSS_DIFF,95377829.51247732
Sep-25,239,FTE_TREATMENT,0
Sep-25,240,PROJ_REVISED_BD,272148634.9700029
Sep-25,241,PF_ECR_CHECK,0
Sep-25,242,HJ_NEW (=GG-HK),81494894
Sep-25,243,HI_NEW (=HJ_NEW-PF-ESI),55599281
Sep-25,245,REVISED_GROSS_NEW_FORMULA,301186798
Oct-25,1,sr.,19785
Oct-25,2,MONTH,48801930
Oct-25,3,ATTENDANCEDATE,0
Oct-25,4,MONTHATTENDANCEID,19183562395
Oct-25,5,BONUS_PAYINMONTHYEAR,0
Oct-25,6,BRANCHCODE,0
Oct-25,7,BRANCHNAME,0
Oct-25,8,CLIENTGROUPNAME,0
Oct-25,9,CUSTOMERLOCATIONCODE,2803109
Oct-25,10,SITECODE,63034782
Oct-25,11,SITENAME,0
Oct-25,12,SITESTATE,0
Oct-25,13,EMPOLDCODE,463428392168
Oct-25,14,EMPMASTERID,1305931212
Oct-25,15,EMPCODE,463428392168
Oct-25,16,FULLNAME,0
Oct-25,17,DOJ,0
Oct-25,18,DOB,0
Oct-25,19,GENDER,0
Oct-25,20,FATHER NAME,0
Oct-25,21,DESIGNATIONID,11479840
Oct-25,22,DESIGNATIONNAME,0
Oct-25,23,GROUPMASTERID,50068097
Oct-25,24,GROUP,0
Oct-25,25,DUTYID,40375
Oct-25,26,DUTYNAME,0
Oct-25,27,PF WAGES,212202249
Oct-25,28,ESI WAGES,205650620
Oct-25,29,SITEDIVISIONDAYS,526385
Oct-25,30,NORMALDAYS,444072.4181598721
Oct-25,31,WEEKLYOFF,748
Oct-25,32,PAIDHOLIDAY,2294.9
Oct-25,33,FESTIVALHOLIDAY,981
Oct-25,34,OTDAYS,9775.303894692668
Oct-25,35,OTHOURS,62548.350003070824
Oct-25,36,SPLOTDAYS,0
Oct-25,37,SPLOTHOURS,15.5
Oct-25,38,PL_AVAILED,656.35
Oct-25,39,CL_AVAILED,131
Oct-25,40,SL_AVAILED,3
Oct-25,41,FIXED_BASIC,233063297.45999998
Oct-25,42,FIXED_DA,11580756
Oct-25,43,FIXED_HRA,27716420.589999728
Oct-25,44,FIXED_CONVEYENCE,738647
Oct-25,45,FIXED_WASHING ALLOWANCE,3805157.4199999995
Oct-25,46,FIXED_OTHER ALLOWANCE,10650826
Oct-25,47,FIXED_OVERTIME,39900
Oct-25,48,FIXED_LEAVE WITH WAGES,11839129.18
Oct-25,49,FIXED_EX-GRATIA,0
Oct-25,50,FIXED_CCA,6602
Oct-25,51,FIXED_EDUCATIONAL ALLOWANCE,130535
Oct-25,52,FIXED_MEDICAL ALLOWANCE,23213
Oct-25,53,FIXED_PAID HOLIDAY,155125
Oct-25,54,FIXED_SPL ALLOWANCE,1505755
Oct-25,55,FIXED_GRATUITY,10085
Oct-25,56,FIXED_BONUS,7931547.319999842
Oct-25,57,FIXED_ATTIRE,0
Oct-25,58,FIXED_MEAL,0
Oct-25,59,FIXED_LTA,67916
Oct-25,60,FIXED_SITE ALLOWANCE,1704985
Oct-25,61,FIXED_PERFORMANCE ALLOWANCE,0
Oct-25,62,FIXED_RELIEVING CHARGES,0
Oct-25,63,FIXED_MOBILE ALLOWANCE,4886
Oct-25,64,FIXED_INCENTIVE ALLOWANCE,1521856
Oct-25,65,FIXED_UNIFORM COST,1600
Oct-25,66,FIXED_FOOD ALLOWANCE,0
Oct-25,67,FIXED_ADDITIONAL ALLOWANCE,31228
Oct-25,68,FIXED_VEHICLE REIMB,6200
Oct-25,69,FIXED_MOBILE REIMB,8500
Oct-25,70,FIXED_TRANSPORT ALLOWANCE,0
Oct-25,71,FIXED_NATIONAL HOLIDAY,51198
Oct-25,72,FIXED_FIXED CONVENYANCE,7000
Oct-25,73,FIXED_SERVICE WEIGHTAGE,60260
Oct-25,74,FIXED_VARIABLE / PERFORMANCE LINKED INCENTIVE,88949
Oct-25,75,FIXED_ATTENDACE AWARD,170240
Oct-25,76,FIXEDGROSS,312921813.97000647
Oct-25,77,BASIC,201092730
Oct-25,78,ESIC NA AS SAL >21000,10252562
Oct-25,79,HRA,22647118
Oct-25,80,CONVEYENCE,10917280
Oct-25,81,WASHING ALLOWANCE,9193050
Oct-25,82,OTHER ALLOWANCE,9113692
Oct-25,83,OVERTIME,39900
Oct-25,84,LEAVE WITH WAGES,9297420
Oct-25,85,EX-GRATIA,0
Oct-25,86,CCA,6602
Oct-25,87,EDUCATIONAL ALLOWANCE,129010
Oct-25,88,MEDICAL ALLOWANCE,19002
Oct-25,89,PAID HOLIDAY,116267
Oct-25,90,SPL ALLOWANCE,1389481
Oct-25,91,GRATUITY,9355
Oct-25,92,BONUS,6282294
Oct-25,93,ATTIRE,1756330
Oct-25,94,MEAL,0
Oct-25,95,LTA,1767305
Oct-25,96,SITE ALLOWANCE,1671131
Oct-25,97,PERFORMANCE ALLOWANCE,0
Oct-25,98,RELIEVING CHARGES,0
Oct-25,99,MOBILE ALLOWANCE,4386
Oct-25,100,INCENTIVE ALLOWANCE,1277135
Oct-25,101,UNIFORM COST,2089269
Oct-25,102,FOOD ALLOWANCE,0
Oct-25,103,ADDITIONAL ALLOWANCE,31420
Oct-25,104,VEHICLE REIMB,2913563
Oct-25,105,MOBILE REIMB,1588743
Oct-25,106,TRANSPORT ALLOWANCE,7552617
Oct-25,107,NATIONAL HOLIDAY,34224
Oct-25,108,FIXED CONVENYANCE,7000
Oct-25,109,SERVICE WEIGHTAGE,46238
Oct-25,110,VARIABLE / PERFORMANCE LINKED INCENTIVE,80349
Oct-25,111,ATTENDACE AWARD,143064
Oct-25,112,OT AMOUNT,894698
Oct-25,113,WEEKLY OFF,0
Oct-25,114,BASIC DA ARREARS,0
Oct-25,115,OTHER ARREARS,0
Oct-25,116,EXTRA OT,3720
Oct-25,117,TRAVELLING ALLOWANCE,4713026
Oct-25,118,PAID LEAVE,0
Oct-25,119,NATIONAL /FESTIVAL HOLIDAY,0
Oct-25,120,ATTENDANCE ALW,7061810
Oct-25,121,FESTIVAL HOLIDAY,0
Oct-25,122,GROSS AMT,323296962
Oct-25,123,PF,24362599
Oct-25,124,EE,24286578
Oct-25,125,DIFF,22195
Oct-25,126,OTH DED,822425
Oct-25,127,ESIC,1544260
Oct-25,128,PT,702917
Oct-25,129,LWF,116280
Oct-25,130,UNIFORM,6000
Oct-25,131,ADVANCE,2201181
Oct-25,132,TDS,30300
Oct-25,133,EMPLOYEE WELFARE FUND,141590
Oct-25,134,OTHER DEDUCTION,1062852
Oct-25,135,FOOD DEDUCTION,1554680
Oct-25,136,MOBILE DEDUCTION,0
Oct-25,137,PROFESSIONAL FEES,0
Oct-25,138,INSURANCE DEDUCTION,9758
Oct-25,139,FINE,0
Oct-25,140,ACCOMODATION,0
Oct-25,141,INSURANCE,40975
Oct-25,142,FLEXI DED,27686
Oct-25,143,FOOD DEDUCTIONS,573772
Oct-25,144,CONVEYANCE ALL DED,22742
Oct-25,145,LAUNDRY CHARGES,0
Oct-25,146,MEAL DEDUCTION,0
Oct-25,147,REFYNE ADVANCE,0
Oct-25,148,TOTALDEDUCTION,81031094
Oct-25,149,NETPAYABLE,242265868
Oct-25,150,NET PAY,241967007
Oct-25,151,DIFF.1,0
Oct-25,152,BONUS_M,2268665
Oct-25,153,LEAVE_M,3591471
Oct-25,154,OT_M,11096958
Oct-25,155,OTESIC,1021
Oct-25,156,OTNET,11095937
Oct-25,157,FHAMOUNT,894289
Oct-25,158,FHESIC,799
Oct-25,159,FHNET,893490
Oct-25,160,PHAMOUNT,2070171
Oct-25,161,PHESIC,100
Oct-25,162,PHNET,2070071
Oct-25,163,PF COMPANY,26393301
Oct-25,164,ESIC COMPANY,6691539
Oct-25,165,LWF COMPANY,231143
Oct-25,166,LEAVE_PROVISION,2809864
Oct-25,167,BONUS_PROVISION,4687784
Oct-25,168,GRATUITY_PROVISION,2394
Oct-25,169,UNIFORM_PROVISION,0
Oct-25,170,ADMIN_FUND_PROVISION,0
Oct-25,171,PAID_HOLIDAY_PROVISION,0
Oct-25,172,CTC,317228483.49999994
Oct-25,173,BANK NAME AS PER EMPLOYEE,0
Oct-25,174,BANK BRANCH NAME AS PER EMPLOYEE,0
Oct-25,175,IFS CODE AS PER EMPLOYEE,0
Oct-25,176,BANK ACCOUNT NO AS PER EMPLOYEE,8252328209355772000
Oct-25,177,BANK NAME AS PER PAYMENT,0
Oct-25,178,BANK BRANCH NAME AS PER PAYMENT,0
Oct-25,179,IFS CODE AS PER PAYMENT,0
Oct-25,180,BANK ACCOUNT NO AS PER PAYMENT,8056745943756964000
Oct-25,181,PF NO,3782678013
Oct-25,182,ESIC NO,77553827805245
Oct-25,183,UAN NO,1949753540191274
Oct-25,184,LIN NO,0
Oct-25,185,SALARY STATUS,0
Oct-25,186,REMARK,0
Oct-25,187,AADHAR CARD,11857960760445594
Oct-25,188,ESIC_WCP,34545.75
Oct-25,189,ESI SUB CODE,0
Oct-25,190,pf,233719.1120539625
Oct-25,191,esi,12136.32432783756
Oct-25,192,pf reason,0
Oct-25,193,esic reason new,0
Oct-25,194,esic reason,0
Oct-25,195,Unnamed: 194,0
Oct-25,196,ADJ_WORKING_DAYS,449787.32700968126
Oct-25,197,REVISED_BASIC,204369750
Oct-25,198,REVISED_DA,10700467
Oct-25,199,REVISED_ATTENDANCE_ALLOWANCE,140079580
Oct-25,200,REVISED_GROSS,355149797
Oct-25,201,ECR_PF,24286578
Oct-25,202,REVISED_PF,24286578
Oct-25,203,REVISED_ESIC,1535460
Oct-25,204,Future_ESI,946731
Oct-25,205,ESIC AS PER FUTURE,1535460
Oct-25,206,ESI DIFFERENCE (Future-REVISED),0
Oct-25,207,REVISED_OTHER_DEDUCTION,87062070.57999913
Oct-25,208,REVISED_TOTAL_DED,112884108.30999906
Oct-25,209,REVISED_NET_PAYABLE,242265868
Oct-25,210,NET_PAYABLE_DIFF,0
Oct-25,211,RULE_APPLIED,0
Oct-25,212,NOTES,0
Oct-25,213,%,6393.828900000007
Oct-25,214,remark,0
Oct-25,215,12% OF (REVISED_BASIC+DA),25808426.040000062
Oct-25,216,DIFF (12%_PF vs REVISED_PF),1521848.0399999842
Oct-25,217,REVISED_%,202823.68180000165
Oct-25,218,MONTHLY_BD_PROJECTION,278910564.32999766
Oct-25,219,MONTHLY_GROSS_PROJECTION,543658304.0099897
Oct-25,220,CAPPING_ACTION,0
Oct-25,221,RULE_075_RELAXED,5
Oct-25,222,GROSS_CAP_DELTA,3353747
Oct-25,223,M7_CAP_SKIPPED,4
Oct-25,224,_v3_BUILD_TS,0
Oct-25,225,M8_STATUS,0
Oct-25,226,M8_DELTA_APPLIED,17012187
Oct-25,227,STATUTORY_EXCL_TOTAL,3098327
Oct-25,228,EXTRA_EXCL,28016010
Oct-25,229,REVISED_GROSS_NEW (final),313230126.9999951
Oct-25,230,ESI_PCT_OF_GROSS_NEW,11689.769998129032
Oct-25,231,M8_TARGET_ESIC,2226484.180000009
Oct-25,232,M8_DELTA_ESI,-691024.1800000045
Oct-25,233,M8_STATUS,0
Oct-25,234,NET_DRIFT,0
Oct-25,235,ADJ_DAYS_OLD_M10,471331
Oct-25,236,MONTHLY_PROJ_BASIC_DA,278910564.32999766
Oct-25,237,REVISED_ATTENDANCE_ALLOW_END,123698517
Oct-25,238,TOTAL_GROSS_PAID,328245534
Oct-25,239,PROJECTED_NET_PAYABLE_FULL_MONTH,293266433.33999664
Oct-25,240,DIFF_NET_vs_PROJECTED,-51000565.34000031
Oct-25,241,IS_BPD_ADJUSTED,0
Oct-25,242,ESI 0.75% OF GROSS_NEW (LIVE),1561046.085
Oct-25,243,ESI DIFF (0.75%calc - REVISED_ESIC),-57585.915
Oct-25,244,ESI_GN_TREATMENT,0
Oct-25,245,PROJECTED_GROSS_FULL_MONTH,569237097.949435
Oct-25,246,PROJ_MINUS_GROSS_DIFF,240421268.9494309
Oct-25,247,FTE_TREATMENT,0
Oct-25,248,PROJ_REVISED_BD,278910564.32999766
Oct-25,249,PF_ECR_CHECK,0
Oct-25,250,HJ_NEW (=GG-HK),86549961
Oct-25,251,HI_NEW (=HJ_NEW-PF-ESI),60783873.269999996
Oct-25,253,REVISED_GROSS_NEW_FORMULA,312658614
Nov-25,1,MONTH,19297
Nov-25,2,BRANCHCODE,0
Nov-25,3,BRANCHNAME,0
Nov-25,4,SITECODE,62732702
Nov-25,5,SITENAME,0
Nov-25,6,SITESTATE,0
Nov-25,7,EMPCODE,453796657688
Nov-25,8,FULLNAME,0
Nov-25,9,DESIGNATIONNAME,0
Nov-25,10,DUTYNAME,0
Nov-25,11,PF WAGES,209313069
Nov-25,12,ESI WAGES,203781783
Nov-25,13,NORMALDAYS,439589.27499344357
Nov-25,14,FIXED_BASIC,220976397.68
Nov-25,15,FIXED_DA,13705137.03
Nov-25,16,FIXEDGROSS,302918857.48000467
Nov-25,17,BASIC,200568788
Nov-25,18,DA,11257837
Nov-25,19,GROSS AMT,314254587
Nov-25,20,PF,25168592
Nov-25,21,ESIC,1536582
Nov-25,22,PT,687847
Nov-25,23,LWF,113477
Nov-25,24,OTHER DEDUCTION,670695
Nov-25,25,TOTALDEDUCTION,74564409
Nov-25,26,NETPAYABLE,239690178
Nov-25,27,PF NO,3712178829
Nov-25,28,UAN NO,1897827139526182
Nov-25,29,ESIC NO,75427021535418
Nov-25,30,SITEDIVISIONDAYS,514478
Nov-25,31,ECR_PF,23861498
Nov-25,32,ROW_COUNT,22807
Nov-25,33,IS_MAIN_PF,17526
Nov-25,34,IS_PRIMARY_ESI,9026
Nov-25,35,RULE_APPLIED,0
Nov-25,36,REMARK,0
Nov-25,37,RULE_075_RELAXED,2237
Nov-25,38,ADJ_WORKING_DAYS,441817.4833253861
Nov-25,39,REVISED_BASIC,203279779
